date,id,content,user,place_id,reply_count,like_count,retweet_count,retweeted_tweet
2019-09-27 09:38:38+00:00,1177517897909854210,"✌️thousands of people in Rome for climate strike ✌️

#climatestrike 
#FridayForFuture #GretaThunberg #fridaysforfuture https://t.co/Dzurr7G84e",claudioriccio,,6,964,168,
2019-09-27 09:31:28+00:00,1177516091561525250,Budapest #ClimateStrike protest happening now #FridaysForFuture #Hungary https://t.co/yGa69olv7P,MurphyPeterN,,55,8806,1610,
2019-09-27 09:30:48+00:00,1177515927463579648,"Dharmashala is striking. Tibetan region is under threat due to climate crisis.
#ClimateStrike 
#FridaysForFuture 
📼 @lobyang https://t.co/lAyDVfp4GK",johnpauljos,,27,2877,554,
2019-09-27 09:18:07+00:00,1177512735673729024,"Hey @GretaThunberg look what you’ve done. This is Milan today, I hope it’s not too late #FridaysForFuture #ClimateStrike https://t.co/lMKh8vtyEI",Antonio_Nurra,,71,5114,1531,
2019-09-27 09:02:30+00:00,1177508803362750464,"Today is my 46 weeks of #FridaysForFuture in Abuja, Nigeria. Am taking my climate action to pupils and staff. Climate emergency is already happening and we need urgent action to stop it. The future start now.
Join us!!!
#ClimateStrike https://t.co/XAVBonImUe",the_ecofeminist,,24,1818,377,
2019-09-27 08:59:36+00:00,1177508074774360064,"#fridaysforfuture #climatestrike #viareggio #italy The view from my balcony today in a little beach town with a population of about 70,000. We thank all of you kids. 🙏 https://t.co/rtzCI68ZMP",fera_lucio,,36,6331,995,
2019-09-27 08:51:50+00:00,1177506121084334080,"In front of the Finnish parliament: 11,000 primarily young people demanding #climatejustice! Here to show my support. #ClimateStrike #ClimateCrisis #FridaysForFuture https://t.co/VJ6FTSX2EM",Leif_Sch,,9,435,142,
2019-09-27 08:40:44+00:00,1177503327845675008,"Buongiorno Roma, you look beautiful today! 😍

🌍 #GlobalClimateStrike #ClimateStrike #FridaysForFuture https://t.co/oQtshYEYH4",FYEG,,74,14635,2782,
2019-09-27 08:39:56+00:00,1177503126363885568,"Great scenes in Helsinki, Finland! Thousands of people demanding climate action at the #ClimateStrike in front of the Parliament House. More and more people joining as we speak! #FridaysForFuture https://t.co/QARz0IwKP0",GreenpeaceSuomi,,17,2979,590,
2019-09-27 08:06:40+00:00,1177494751206985729,"The two banners at the front of the #ClimateStrike today here in Tamaki Makarau, the world's biggest Pasifika city, were truly some of the most righteous angry #climate justice banners I've seen a decade. #ss4cnz #schoolstrike4climate #FridaysForFuture #schoolstrike4climatenz https://t.co/YxJUGi8R1T",Davidxvx,,14,2736,635,
2019-09-27 07:52:30+00:00,1177491186757406720,"Thousands of people infront of Finnish parliament!
@GretaThunberg #FridaysForFuture #Climatestrike #ilmastolakko https://t.co/pXfwFnDUEU",A_Ahokas,,25,4353,651,
2019-09-27 06:05:06+00:00,1177464159698472963,"Youth climate strike in Seoul, Korea.✊💪@GretaThunberg #FridaysForFuture #SchoolStrike4climate #NoPlanetB https://t.co/n2T3PjyYtU",forourclimate,,28,3718,689,
2019-09-27 05:17:14+00:00,1177452112034156544,"Students Striking in Seoul, South Korea!!!

@GretaThunberg
@Strike4Youth
#lovethearth
#fridaysforfuture
#ClimateStrike
#youthstrike4climate
#savetheworld https://t.co/MZBcaMtWps",skylarswpark,,42,9312,1617,
2019-09-27 05:06:29+00:00,1177449409438601221,"And that’s a wrap! Thank you, New Zealand. All 170,000 of you. #SchoolStrike4Climate #FridaysForFuture @GretaThunberg https://t.co/wU25u8nxDt",ss4cnz,,13,793,172,
2019-09-27 03:54:17+00:00,1177431240175058945,"#FridaysForFuture was just offered the UN Champions of the Earth award. Kallan Benson @releaf4us represented the movement... and she didn't accept the award.

How could the youth possibly accept a UN award after the UN just agreed (again) to do nothing to slow climate breakdown?",ClimateHuman,,16,491,204,
2019-09-27 03:48:34+00:00,1177429800933154816,S. Korean students dance together as they join #FridaysForFuture  #ClimateStrike - they plan to march to the presidential office later https://t.co/XVTBGnV75C,ll_minji,"Place(id='0082bcf413c3da5b', fullName='Jongno-gu, Republic of Korea', name='Jongno-gu', type='city', country='Republic of Korea', countryCode='KR')",30,5510,784,
2019-09-27 03:01:17+00:00,1177417899826450432,"New Zealand leading the way into Friday nr 2 in #WeekForFuture 
Early reports speak of 170’000 people on #ClimateStrike in NZ. Or 3,5% of the population... 
Good luck everyone striking around the world. Change is coming!!
#FridaysForFuture",GretaThunberg,,379,23510,4010,
2019-09-27 02:19:59+00:00,1177407505233797120,"Christchurch, NZ. #FridaysForFuture #ClimateStrike",GretaThunberg,,118,8215,1084,
2019-09-27 02:08:38+00:00,1177404651458613248,"#NZ ~ ""We are now receiving credible reports that 170,000 are striking nationwide. That’s an entire 3.5% of New Zealand’s entire population."" ~ @ss4cnz
#ClimateStrike #FridaysForFuture 
@GretaThunberg  https://t.co/BkXf9MgOPi",WeavingHouse,,93,7090,1531,
2019-09-27 02:00:50+00:00,1177402687735967744,"Auckland, NZ. #ClimateStrike #FridaysForFuture",GretaThunberg,,139,16811,2073,
2019-09-27 01:58:49+00:00,1177402180371771392,"We are now receiving credible reports that 170,000 are striking nationwide. That’s an entire 3.5% of New Zealand’s entire population. #ClimateStrike #FridaysForFuture @GretaThunberg",ss4cnz,,28,5774,832,
2019-09-27 01:54:03+00:00,1177400981816053760,"Auckland, NZ. #ClimateStrike #FridaysForFuture",GretaThunberg,,70,6360,846,
2019-09-27 01:46:18+00:00,1177399030906855424,"Dunedin, NZ. #FridaysForFuture #ClimateStrike",GretaThunberg,,51,4989,804,
2019-09-27 01:45:54+00:00,1177398928590934021,"@GretaThunberg #Canada has 210 #ClimateStrikes during #WeekForFuture
Map https://t.co/Qqez0UX3Df
We in top 5 worldwide.
We have #elxn43 on Mon, Oct 21. 
People need to keep the pressure on, vote &amp; perhaps attend #100debates event  Oct 3 https://t.co/Wwl4HWkrBy
#FridaysForFuture #EarthStrike https://t.co/635YqOBctn",FFFCanada,,27,1478,404,
2019-09-27 00:30:00+00:00,1177379827835441153,"Are you ready for #ClimateStrike Toronto? 📢✋

When: Friday, Sept 27th
Start Time: 11:00 am - 12:00 pm
Where: Queen's Park, #Toronto

#CdnPoli
#EarthStrike 🌎
#ClimateAction
#ClimateStrikeCanada
#FridaysForFuture #Greta

📢 PLEASE RT 🔊
. https://t.co/QwlX9sZ6Oh",Toronto,,19,215,140,
2019-09-27 00:09:35+00:00,1177374691801145344,"Montreal, Canada! See you tomorrow at the strike! #climatestrike #fridaysforfuture https://t.co/7TeqfEp8TK",GretaThunberg,,655,35632,3790,
2019-09-26 20:36:14+00:00,1177320999840358400,"Tomorrow the global climate strike continues!! I’ll join the strike in Montreal.
170 countries and 6631 events so far. #weekforfuture 
Find your closest strike or register your own at https://t.co/G06WbXNvl1 or local websites.
Spread the word!
#FridaysForFuture #ClimateStrike https://t.co/RZM0Whxufc",GretaThunberg,,1155,33851,6913,
2019-09-26 20:18:24+00:00,1177316513180729344,"Tomorrow. We Rock the World. (AGAIN)

Last Friday over 4 million people striked for the #climate.
Tomorrow we do it again!
170 countries, 6383 events.
Find one near you at https://t.co/PGE0M6fWFg

No time to wait, No planet B. #ClimateStrike
 #climateemergency #FridaysForFuture https://t.co/ls7MeQeQ7u",MikeHudema,,23,884,353,
2019-09-26 14:03:05+00:00,1177222060700909570,"They are from Jhalokati, Bangladesh,  striking for climate with @Fridays4future movement supporting @GretaThunberg. 

#FridaysForFuture #ClimateStrike https://t.co/UCU2YuzEmF",FFF_Bangladesh,,27,4869,735,
2019-09-26 00:44:24+00:00,1177021065131937793,Take the time to read this and spread @gretathunberg’s words. #ClimateStrike #FridaysForFuture,MarkRuffalo,,150,12293,1797,
2019-09-25 18:48:49+00:00,1176931580893454336,"But don’t waste your time giving them any more attention.
The world is waking up. Change is coming wether they like it or not.
See you in the streets this Friday!
#fridaysforfuture #schoolstrike4climate #climatestrike #aspiepower",GretaThunberg,,2909,172798,14091,
2019-09-25 15:19:53+00:00,1176878998380584960,"To those who decry @GretaThunberg and say, she is too emotional. No! She is just listening to sicence. My speech today in the #EuropeanParliament. #FridaysForFuture https://t.co/whVBi5fwMy",micha_bloss,,19,833,236,
2019-09-25 04:15:46+00:00,1176711867865227264,"In Finland there are going to be strikes at least in 18 places! #FridaysForFuture is strong and the change IS coming! 💚🌍💚
@GretaThunberg #FridaysForFuture #Climatestrike",A_Ahokas,,46,6760,923,
2019-09-25 03:49:52+00:00,1176705350336221194,"@GretaThunberg This is Canada's big strike. And we have #elxn43 on Oct 21. 
Some groups in #Canada has been preparing for this day since November 2018 when they joined #FridaysForFuture and EarthStrike. 
Check out our statistics for our #ClimateStrike this Friday.  https://t.co/mPONIf8VBA",FFFCanada,,41,1774,392,
2019-09-25 00:31:32+00:00,1176655439511113728,"Last Friday over 4 million people striked for the climate.
This Friday we do it again!
170 countries and 6383 events so far in  #weekforfuture 
Find or register your strike at https://t.co/G06WbXNvl1 or local websites.
Spread the word!
#FridaysForFuture #ClimateStrike https://t.co/VXCnPQzw6a",GretaThunberg,,2470,79615,17478,
2019-09-24 10:22:19+00:00,1176441727361699841,"Millions of people are rising all over the world, led by young people demanding their future back. 

On Friday 27th Sept, these world leaders will strike again.

See you there! ✊

#ActOnClimate #climate #energy #ClimateStrike #FridaysForFuture #go100re #LetsTakeThisOffline https://t.co/B5XFAIjQf9",MikeHudema,,8,407,196,
2019-09-23 19:37:48+00:00,1176219129403117568,"In 2018, the Swedish teen Greta Thunberg started skipping class on Fridays to demand action on the climate crisis, triggering the international “Fridays for Future” movement. Last week, millions around the world joined her strike. https://t.co/5BUA1tPq5v",NewYorker,,16,426,139,
2019-09-23 18:30:24+00:00,1176202167293808640,"""You come to us young people for hope... If you choose to fail us, I say we will never forgive you. We will not let you get away with this.""

Thank you, @GretaThunberg, for your ❤️ 🔥 !!
#ClimateActionSummit #FridaysForFuture #UNGA #HowDareYou https://t.co/thRcRBx210",Oxfam,,99,2370,820,
2019-09-22 14:51:24+00:00,1175784666995011587,"More people than ever are acting for #ClimateAction, led by young people demanding a future.

On Friday 27th Sept, these world leaders will strike again.

See you there! ✊

#ClimateStrike #FridaysForFuture #LetsTakeThisOffline https://t.co/yPOqRYweoX",Greenpeace,,52,710,313,
2019-09-22 14:04:23+00:00,1175772834922213378,"It was a historic day, and it’s just the beginning. 4 million people joined the youth-led call for climate action.

This week and into the future, we will keep working for justice and an end to the fossil fuel era. https://t.co/5cAFcPD9vc #ClimateStrike #FridaysForFuture https://t.co/3J0OOq0sFu",350,,60,1020,595,
2019-09-21 03:33:55+00:00,1175251784379404290,"“Why study for a future that’s being taken away from us, that is bring stolen for profit?” ~ @GretaThunberg in NYC. 

anguish in these words. the heartbreak of a generation, victim of decades of denial, lies, inaction. 
#FridaysForFuture 
#YoungPeopleMarching 
#ClimateStrike 🏃‍♀️🏃‍♂️",Raffi_RC,,23,1297,285,
2019-09-21 01:11:53+00:00,1175216041837944832,Stockholm! Miss you all.. #FridaysForFuture #ClimateStrike,GretaThunberg,,104,21462,2023,
2019-09-21 01:04:04+00:00,1175214074126356480,“The weight of the climate crisis has been put on our shoulders by the inaction of our leaders” https://t.co/tyPcrJbA7K #FridaysForFuture #ClimateStrike,NatGeo,,42,1554,541,
2019-09-21 00:16:26+00:00,1175202088525025281,"Seattle youth are on strike! 20,000 strikers fill the streets demanding Climate Action ⁦@climatestrikewa⁩ ⁦@Conserve_WA⁩ #schoolstrike4climate #FridaysForFuture #GlobalClimateStrike #schoolstrike4climateaction https://t.co/pR6jMhWyrq",Jschro88,,40,2881,375,
2019-09-20 23:43:51+00:00,1175193888719425536,"Millions of climate activists participated in a #GlobalClimateStrike on Friday, with intergenerational protests from Manila to Los Angeles. #FridaysForFuture https://t.co/ulTkwVIylX",TwitterMoments,,71,929,328,
2019-09-20 22:14:37+00:00,1175171431778463744,It’s their future! @GretaThunberg  #SchoolStrike4Climate #FridaysForFuture https://t.co/TEAHcvP6cG,LennyKravitz,,35,3272,364,
2019-09-20 22:03:16+00:00,1175168576547893250,"“What do we want? Climate justice.
When do we want it? NOW.”

Let’s stand with climate activists who are coming together at the Global #ClimateStrike!

🌎💙 #FridaysForFuture https://t.co/fPnE6aHYYX",UN_Women,,11,757,224,
2019-09-20 20:35:00+00:00,1175146362448547841,"28 week. There were about 30 people in the queue for a single strike (as the government refused for a mass strike) and it's much better than standing alone. Thanks to everyone who came!

#FridaysForFuture https://t.co/G3387K3V5c",MakichyanA,,27,699,147,
2019-09-20 20:10:10+00:00,1175140110469402624,This was Fort William today. #schoolstrike4climate #FridaysForFuture @GretaThunberg https://t.co/FhdEyrrMoL,HollyWildChild,,48,5259,508,
2019-09-20 20:07:37+00:00,1175139469810257923,"Each big climate strike is 10x bigger than the one before...and this is still just the beginning! It’s a wave sweeping around the world, the start of a MASSIVE climate mobilization! #FridaysForFuture #ClimateStrike #ClimateAction #ClimateTruth https://t.co/Aw7xeVDlcO",ClimateHuman,,7,531,138,
2019-09-20 19:44:18+00:00,1175133602125877258,The sentiment of all the Millennial women in my life rn  #ClimateStrike #FridaysForFuture #climatestrikenyc https://t.co/ubGyFqrUfu,derinamania,,28,3677,1196,
2019-09-20 19:43:19+00:00,1175133355567923200,"tonight as we begin our first broadway performance, we’re turning off our marquee lights for the night to conserve energy as a gesture of solidarity with @GretaThunberg, #FridaysForFuture, and #GlobalClimateStrike.

visit https://t.co/hFknXtJwUE for more ways to get involved!!",LTMusical,,22,1391,183,
2019-09-20 19:24:12+00:00,1175128544688713729,New York City! This is what change looks like. #FridaysForFuture #ClimateStrike https://t.co/Xu33pTa8JV,Greenpeace,,6,654,154,
2019-09-20 19:08:10+00:00,1175124511647100928,A note from Billie: “TICK TOCK! our time is running out. the climate crisis is very real. we need to speak up and demand that our leaders take action. #climatestrike #fridaysforfuture @greenpeace @gretathunberg” https://t.co/2rbc6Pdr2p,billieeilish,,272,28765,3065,
2019-09-20 19:07:48+00:00,1175124417606758403,"New York City.
#FridaysForFuture #ClimateStrike #climatestrikenyc",GretaThunberg,,229,36975,5398,
2019-09-20 19:01:15+00:00,1175122767315816448,"We are unstoppable, a better world is possible! #ClimateStrike at Bangalore, India today! #GlobalClimateStrike #GlobalClimateStrikeIndia #GlobalClimateStrikesIndia #FridaysForFuture #schoolstrike4climate #YouthClimateStrike  @FFFIndia @Fridays4future @GretaThunberg https://t.co/wJLgoOawF6",FFF_Karnataka,,5,671,140,
2019-09-20 18:59:22+00:00,1175122296232529920,"We stand with all of you, climate strikers. #ClimateStrike #FridaysForFuture",PearlJam,"Place(id='300bcc6e23a88361', fullName='Seattle, WA', name='Seattle', type='city', country='United States', countryCode='US')",25,2048,344,
2019-09-20 18:46:08+00:00,1175118964281815040,When we say we strike on all continents - we mean ALL continents. This is Antarctica. #FridaysForFuture #ClimateStrike,GretaThunberg,,454,101351,17327,
2019-09-20 18:40:49+00:00,1175117625807884288,More photos from Adaspur and Kantapada in Cuttack. #ClimateStrike #ClimateStrikeIndia #FridaysForFuture https://t.co/y9itBxdtGk,HemantaTOI,"Place(id='4c0554de3037a1cd', fullName='Cuttack, India', name='Cuttack', type='city', country='India', countryCode='IN')",12,1453,336,
2019-09-20 18:37:03+00:00,1175116678558076928,".@saintpaul, Minnesota showed up! #FridaysForFuture #ClimateStrike @GretaThunberg https://t.co/pkbuEAtZ4l",brycebutzer,,22,3479,569,
